index,parent,subba,time,start,end,start_act,end_act,start_match,end_match,n_obs,na,type,update,success,comments
1598,CISO,SDGE,2025-03-28 16:29:13.195205+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1598,CISO,VEA,2025-03-28 16:29:15.063620+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1599,CISO,PGAE,2025-03-28 20:25:29.131644+00:00,2024-08-26 08:00:00,2025-03-28 07:00:00,2024-08-26 08:00:00,2025-03-28 07:00:00,True,True,5136.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1599,CISO,SCE,2025-03-28 20:25:37.139330+00:00,2024-08-23 08:00:00,2025-03-28 07:00:00,2024-08-23 08:00:00,2025-03-28 07:00:00,True,True,5208.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1599,CISO,SDGE,2025-03-28 20:25:44.086786+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1599,CISO,VEA,2025-03-28 20:25:52.656461+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1600,CISO,PGAE,2025-03-29 01:48:52.927563+00:00,2024-08-26 08:00:00,2025-03-28 07:00:00,2024-08-26 08:00:00,2025-03-28 07:00:00,True,True,5136.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1600,CISO,SCE,2025-03-29 01:48:56.003030+00:00,2024-08-23 08:00:00,2025-03-28 07:00:00,2024-08-23 08:00:00,2025-03-28 07:00:00,True,True,5208.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1600,CISO,SDGE,2025-03-29 01:48:57.930562+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1600,CISO,VEA,2025-03-29 01:48:59.981075+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1601,CISO,PGAE,2025-03-29 04:27:54.153195+00:00,2024-08-26 08:00:00,2025-03-28 07:00:00,2024-08-26 08:00:00,2025-03-28 07:00:00,True,True,5136.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1601,CISO,SCE,2025-03-29 04:27:57.233101+00:00,2024-08-23 08:00:00,2025-03-28 07:00:00,2024-08-23 08:00:00,2025-03-28 07:00:00,True,True,5208.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1601,CISO,SDGE,2025-03-29 04:27:59.823493+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1601,CISO,VEA,2025-03-29 04:28:02.106011+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1602,CISO,PGAE,2025-03-29 08:27:20.341688+00:00,2024-08-26 08:00:00,2025-03-28 07:00:00,2024-08-26 08:00:00,2025-03-28 07:00:00,True,True,5136.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1602,CISO,SCE,2025-03-29 08:27:22.734403+00:00,2024-08-23 08:00:00,2025-03-28 07:00:00,2024-08-23 08:00:00,2025-03-28 07:00:00,True,True,5208.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1602,CISO,SDGE,2025-03-29 08:27:24.622166+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1602,CISO,VEA,2025-03-29 08:27:26.678518+00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,2024-11-01 08:00:00,2025-03-28 07:00:00,True,True,3528.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1603,CISO,PGAE,2025-03-29 12:41:20.914423+00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,True,True,5160.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1603,CISO,SCE,2025-03-29 12:41:24.279430+00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,True,True,5232.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1603,CISO,SDGE,2025-03-29 12:41:27.184742+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1603,CISO,VEA,2025-03-29 12:41:29.653364+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1604,CISO,PGAE,2025-03-29 16:28:20.279132+00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,True,True,5160.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1604,CISO,SCE,2025-03-29 16:28:33.908623+00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,True,True,5232.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1604,CISO,SDGE,2025-03-29 16:28:43.778041+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1604,CISO,VEA,2025-03-29 16:28:54.519411+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1605,CISO,PGAE,2025-03-29 20:22:42.251027+00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,True,True,5160.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1605,CISO,SCE,2025-03-29 20:22:44.651975+00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,True,True,5232.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1605,CISO,SDGE,2025-03-29 20:22:46.579871+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1605,CISO,VEA,2025-03-29 20:22:48.379583+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1606,CISO,PGAE,2025-03-30 01:57:32.330186+00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,True,True,5160.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1606,CISO,SCE,2025-03-30 01:57:34.379030+00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,True,True,5232.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1606,CISO,SDGE,2025-03-30 01:57:35.893481+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1606,CISO,VEA,2025-03-30 01:57:38.001381+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1607,CISO,PGAE,2025-03-30 04:28:03.631211+00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,True,True,5160.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1607,CISO,SCE,2025-03-30 04:28:06.460495+00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,True,True,5232.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1607,CISO,SDGE,2025-03-30 04:28:08.515341+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1607,CISO,VEA,2025-03-30 04:28:10.412673+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1608,CISO,PGAE,2025-03-30 08:26:58.186197+00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,2024-08-26 08:00:00,2025-03-29 07:00:00,True,True,5160.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1608,CISO,SCE,2025-03-30 08:27:00.915442+00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,2024-08-23 08:00:00,2025-03-29 07:00:00,True,True,5232.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1608,CISO,SDGE,2025-03-30 08:27:02.585314+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1608,CISO,VEA,2025-03-30 08:27:04.306190+00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,2024-11-01 08:00:00,2025-03-29 07:00:00,True,True,3552.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1609,CISO,PGAE,2025-03-30 12:41:34.225220+00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,True,True,5184.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1609,CISO,SCE,2025-03-30 12:41:37.952252+00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,True,True,5256.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1609,CISO,SDGE,2025-03-30 12:41:40.828831+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1609,CISO,VEA,2025-03-30 12:41:43.085790+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1610,CISO,PGAE,2025-03-30 16:26:39.601492+00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,True,True,5184.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1610,CISO,SCE,2025-03-30 16:26:46.230414+00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,True,True,5256.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1610,CISO,SDGE,2025-03-30 16:26:51.653067+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1610,CISO,VEA,2025-03-30 16:26:57.035340+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1611,CISO,PGAE,2025-03-30 20:23:54.524320+00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,True,True,5184.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1611,CISO,SCE,2025-03-30 20:23:57.915647+00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,True,True,5256.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1611,CISO,SDGE,2025-03-30 20:24:00.360025+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1611,CISO,VEA,2025-03-30 20:24:02.881976+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1612,CISO,PGAE,2025-03-31 01:55:57.890768+00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,True,True,5184.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1612,CISO,SCE,2025-03-31 01:56:00.987538+00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,True,True,5256.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1612,CISO,SDGE,2025-03-31 01:56:03.037385+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1612,CISO,VEA,2025-03-31 01:56:04.813756+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1613,CISO,PGAE,2025-03-31 04:28:09.830403+00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,True,True,5184.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1613,CISO,SCE,2025-03-31 04:28:12.120489+00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,True,True,5256.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1613,CISO,SDGE,2025-03-31 04:28:14.052662+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1613,CISO,VEA,2025-03-31 04:28:16.067764+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1614,CISO,PGAE,2025-03-31 08:32:23.182645+00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,2024-08-26 08:00:00,2025-03-30 07:00:00,True,True,5184.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1614,CISO,SCE,2025-03-31 08:32:25.927422+00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,2024-08-23 08:00:00,2025-03-30 07:00:00,True,True,5256.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1614,CISO,SDGE,2025-03-31 08:32:28.134474+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1614,CISO,VEA,2025-03-31 08:32:30.519709+00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,2024-11-01 08:00:00,2025-03-30 07:00:00,True,True,3576.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1615,CISO,PGAE,2025-03-31 12:48:30.961981+00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,True,True,5208.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1615,CISO,SCE,2025-03-31 12:48:34.238310+00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,True,True,5280.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1615,CISO,SDGE,2025-03-31 12:48:36.791515+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1615,CISO,VEA,2025-03-31 12:48:38.802053+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1616,CISO,PGAE,2025-03-31 16:29:57.259286+00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,True,True,5208.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1616,CISO,SCE,2025-03-31 16:30:02.856635+00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,True,True,5280.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1616,CISO,SDGE,2025-03-31 16:30:12.111705+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1616,CISO,VEA,2025-03-31 16:30:23.660975+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1617,CISO,PGAE,2025-03-31 20:26:23.124722+00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,True,True,5208.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1617,CISO,SCE,2025-03-31 20:26:27.041819+00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,True,True,5280.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1617,CISO,SDGE,2025-03-31 20:26:29.570745+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1617,CISO,VEA,2025-03-31 20:26:32.128840+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1618,CISO,PGAE,2025-04-01 02:02:25.899555+00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,True,True,5208.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1618,CISO,SCE,2025-04-01 02:02:28.677868+00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,True,True,5280.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1618,CISO,SDGE,2025-04-01 02:02:30.697275+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1618,CISO,VEA,2025-04-01 02:02:32.657639+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1619,CISO,PGAE,2025-04-01 04:29:25.456765+00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,True,True,5208.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1619,CISO,SCE,2025-04-01 04:29:28.133689+00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,True,True,5280.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1619,CISO,SDGE,2025-04-01 04:29:30.166114+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1619,CISO,VEA,2025-04-01 04:29:31.966282+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1620,CISO,PGAE,2025-04-01 08:31:31.350377+00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,2024-08-26 08:00:00,2025-03-31 07:00:00,True,True,5208.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1620,CISO,SCE,2025-04-01 08:31:34.096317+00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,2024-08-23 08:00:00,2025-03-31 07:00:00,True,True,5280.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1620,CISO,SDGE,2025-04-01 08:31:36.418088+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1620,CISO,VEA,2025-04-01 08:31:38.330058+00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,2024-11-01 08:00:00,2025-03-31 07:00:00,True,True,3600.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1621,CISO,PGAE,2025-04-01 12:49:13.536592+00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,True,True,5232.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1621,CISO,SCE,2025-04-01 12:49:16.667896+00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,True,True,5304.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1621,CISO,SDGE,2025-04-01 12:49:18.506606+00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,True,True,3624.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1621,CISO,VEA,2025-04-01 12:49:20.787392+00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,True,True,3624.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1622,CISO,PGAE,2025-04-01 16:29:15.418342+00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,True,True,5232.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1622,CISO,SCE,2025-04-01 16:29:20.898884+00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,True,True,5304.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1622,CISO,SDGE,2025-04-01 16:29:26.731632+00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,True,True,3624.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1622,CISO,VEA,2025-04-01 16:29:31.719269+00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,True,True,3624.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1623,CISO,PGAE,2025-04-01 20:26:16.549018+00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,True,True,5232.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1623,CISO,SCE,2025-04-01 20:26:20.150259+00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,True,True,5304.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1623,CISO,SDGE,2025-04-01 20:26:22.685451+00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,True,True,3624.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1623,CISO,VEA,2025-04-01 20:26:25.267977+00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,True,True,3624.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1624,CISO,PGAE,2025-04-02 01:51:57.998371+00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,True,True,5232.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1624,CISO,SCE,2025-04-02 01:52:01.397693+00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,True,True,5304.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1624,CISO,SDGE,2025-04-02 01:52:03.761039+00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,True,True,3624.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1624,CISO,VEA,2025-04-02 01:52:05.813430+00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,True,True,3624.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1625,CISO,PGAE,2025-04-02 04:27:37.969262+00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,2024-08-26 08:00:00,2025-04-01 07:00:00,True,True,5232.0,97.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1625,CISO,SCE,2025-04-02 04:27:40.511298+00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,2024-08-23 08:00:00,2025-04-01 07:00:00,True,True,5304.0,106.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
1625,CISO,SDGE,2025-04-02 04:27:42.433174+00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,2024-11-01 08:00:00,2025-04-01 07:00:00,True,True,3624.0,73.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
